smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag,CuratedSmiles,IsSalt,FailedSanit,Neutralized
CC(=O)NC[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,Ki,12.0,nM,CHEMBL3109583,CHEMBL3108665,,,False,CC(=O)NC[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,False,False,False
CCOC(=O)NC[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,Ki,14.0,nM,CHEMBL3109582,CHEMBL3108665,,,False,CCOC(=O)NC[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,False,False,False
COC(=O)NC[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,Ki,5.0,nM,CHEMBL3109581,CHEMBL3108665,,,False,COC(=O)NC[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@H](CO)CC[C@H]3[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)[C@H]12,Ki,8.0,nM,CHEMBL3109579,CHEMBL3108665,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@H](CO)CC[C@H]3[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)[C@H]12,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@H](CN)CC[C@H]3[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)[C@H]12,Ki,20.0,nM,CHEMBL3109580,CHEMBL3108665,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@H](CN)CC[C@H]3[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)[C@H]12,False,False,False
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@]1(O)C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,Ki,19.5,nM,CHEMBL3109578,CHEMBL3108665,,,False,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@]1(O)C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C(F)(F)F)c5)cn3)[C@H]12)COC(=O)N4,Ki,21.0,nM,CHEMBL3288435,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C(F)(F)F)c5)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(F)c5)cn3)[C@H]12)COC(=O)N4,Ki,15.5,nM,CHEMBL3288436,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(F)c5)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5ccccc5C#N)cn3)[C@H]12)COC(=O)N4,Ki,5.1,nM,CHEMBL3288437,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5ccccc5C#N)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C#N)c5)cn3)[C@H]12)COC(=O)N4,Ki,267.0,nM,CHEMBL3288438,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C#N)c5)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C(F)(F)F)c5)cn3)[C@H]12)COC(=O)N4,Ki,26.5,nM,CHEMBL3288439,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C(F)(F)F)c5)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(F)c5)cn3)[C@H]12)COC(=O)N4,Ki,28.0,nM,CHEMBL3288440,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(F)c5)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5ccccc5C#N)cn3)[C@H]12)COC(=O)N4,Ki,8.9,nM,CHEMBL3288441,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5ccccc5C#N)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C#N)c5)cn3)[C@H]12)COC(=O)N4,Ki,43.0,nM,CHEMBL3288442,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C#N)c5)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5ccccc5F)cn3)[C@H]12)COC(=O)N4,Ki,25.0,nM,CHEMBL3288443,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5ccccc5F)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5ccccn5)cn3)[C@H]12)COC(=O)N4,Ki,232.0,nM,CHEMBL3288444,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5ccccn5)cn3)[C@H]12)COC(=O)N4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C(F)(F)F)c5)cn3)[C@H]12)CNC(=O)O4,Ki,31.5,nM,CHEMBL3288445,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C(F)(F)F)c5)cn3)[C@H]12)CNC(=O)O4,False,False,False
C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C(F)(F)F)c5)cn3)[C@H]12)CNC(=O)O4,Ki,392.0,nM,CHEMBL3288446,CHEMBL3286306,,,False,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@]4(CC[C@H]3[C@H](/C=C/c3ccc(-c5cccc(C(F)(F)F)c5)cn3)[C@H]12)CNC(=O)O4,False,False,False
C[C@H]1OC(=O)C2CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)C21,Ki,3.0,nM,CHEMBL3985900,CHEMBL3886717,,402676.0,False,C[C@H]1OC(=O)C2CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)C21,False,False,False
C[C@H]1OC(=O)[C@]2(O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)C12,Ki,3.0,nM,CHEMBL3906979,CHEMBL3886717,,402677.0,False,C[C@H]1OC(=O)[C@]2(O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)C12,False,False,False
C[C@H]1OC(=O)[C@]2(C(=O)NCCO)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)C12,Ki,3.0,nM,CHEMBL3925032,CHEMBL3886717,,402678.0,False,C[C@H]1OC(=O)[C@]2(C(=O)NCCO)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccc(F)c4)cn3)C12,False,False,False
